epoch,lr,train_loss,train_top1,train_top5,balanced_test_loss,balanced_test_top1,balanced_test_top5,balanced_test_macro_f1,balanced_test_weighted_f1,balanced_test_balanced_acc,balanced_test_many_acc,balanced_test_medium_acc,balanced_test_few_acc,balanced_test_ece,imbalanced_test_loss,imbalanced_test_top1,imbalanced_test_top5,imbalanced_test_macro_f1,imbalanced_test_weighted_f1,imbalanced_test_balanced_acc,imbalanced_test_many_acc,imbalanced_test_medium_acc,imbalanced_test_few_acc,imbalanced_test_ece
1,0.1,4.097442740304707,0.09007098736977966,0.2893887710887803,,,,,,,,,,,,,,,,,,,,
2,0.1,3.784905092698853,0.1423435051166221,0.38314741403152947,,,,,,,,,,,,,,,,,,,,
3,0.1,3.604372818414831,0.17424172582280814,0.44095141513782615,,,,,,,,,,,,,,,,,,,,
4,0.1,3.4406356828667946,0.21065732460588182,0.48999723425832026,,,,,,,,,,,,,,,,,,,,
5,0.1,3.3181245131812207,0.23305983221167142,0.5148889093758643,,,,,,,,,,,,,,,,,,,,
6,0.1,3.1933160865648644,0.25417166036692174,0.5503825942656956,,,,,,,,,,,,,,,,,,,,
7,0.1,3.0598775549199577,0.28026182354568085,0.5846777910943118,,,,,,,,,,,,,,,,,,,,
8,0.1,2.939667169603981,0.3081958145109247,0.6140868442887434,,,,,,,,,,,,,,,,,,,,
9,0.1,2.8201641275045937,0.33096708767401123,0.638425371070342,,,,,,,,,,,,,,,,,,,,
10,0.1,2.6755489511314905,0.36406379644141235,0.674195630128146,4.506082643127441,0.1492,0.3717,0.10047870076012246,0.10047870076012244,0.1492,0.34485714285714286,0.08142857142857143,0.0,0.248787204711912,2.841138271253918,0.332238385734397,0.6574378226184889,0.13596642817856378,0.2977910773217512,0.15003671991434261,0.34015378207304026,0.08852256053936726,0.0,0.11208337752437196
11,0.1,2.6003212632479684,0.37549552871761777,0.6898681663132663,,,,,,,,,,,,,,,,,,,,
12,0.1,2.4930023456857295,0.40278417995759197,0.7078454872314925,,,,,,,,,,,,,,,,,,,,
13,0.1,2.365502069433175,0.42684613257121784,0.7371623490365999,,,,,,,,,,,,,,,,,,,,
14,0.1,2.310862369885519,0.43652622845026273,0.7461971051903752,,,,,,,,,,,,,,,,,,,,
15,0.1,2.21310719945216,0.45763805660551304,0.765188531391168,,,,,,,,,,,,,,,,,,,,
16,0.1,2.1396859148476897,0.47331059279063337,0.7756983497741311,,,,,,,,,,,,,,,,,,,,
17,0.1,2.0648114246256926,0.48842998063980825,0.792753756799115,,,,,,,,,,,,,,,,,,,,
18,0.1,1.9967980321523857,0.503088411542362,0.8014197473955933,,,,,,,,,,,,,,,,,,,,
19,0.1,1.926905970392309,0.5191297132847792,0.8115608002212593,,,,,,,,,,,,,,,,,,,,
20,0.1,1.8679902449152683,0.5309302111182815,0.8193970683138195,4.19508960723877,0.227,0.4784,0.177433039712082,0.17743303971208202,0.22699999999999995,0.46485714285714297,0.1782857142857143,0.006333333333333333,0.29354934045986536,2.373681234955396,0.45753167526982635,0.7456593148756452,0.2290292279249926,0.4337917397470248,0.22754289126306798,0.4593489083393292,0.17172601907896026,0.02222222222222222,0.1293331457912213
21,0.1,1.8208373349482445,0.5409790725546234,0.8267723794597585,,,,,,,,,,,,,,,,,,,,
22,0.1,1.7506407294128747,0.5575735226329861,0.8422605328662303,,,,,,,,,,,,,,,,,,,,
23,0.1,1.7099462755047101,0.5736148243754033,0.8413386189729879,,,,,,,,,,,,,,,,,,,,
24,0.001,1.6648062389655476,0.5735226329860791,0.8561814326541901,,,,,,,,,,,,,,,,,,,,
25,0.001,2.4764331667458634,0.6162994376325251,0.878307366092007,,,,,,,,,,,,,,,,,,,,
26,0.001,2.1789904261026622,0.6396238591315571,0.8865123997418641,,,,,,,,,,,,,,,,,,,,
27,1e-05,2.04335252331118,0.6482898497280354,0.8933345625518576,,,,,,,,,,,,,,,,,,,,
28,1e-05,1.9470050345480887,0.6487508066746566,0.890753203650779,,,,,,,,,,,,,,,,,,,,
29,1e-05,1.9634644044888583,0.6534525675301927,0.8895547155895639,,,,,,,,,,,,,,,,,,,,
30,1e-05,1.9507923728916143,0.6488429980639808,0.8929657969945607,4.2530436515808105,0.359,0.646,0.31340016807274484,0.3134001680727449,0.35900000000000004,0.5594285714285715,0.3742857142857143,0.10733333333333332,0.1297319696441723,2.6836313696771317,0.5396527451900516,0.8061942749882685,0.33337616446442503,0.5468958273596727,0.3725325219108544,0.5490006042766007,0.3868066011829833,0.15,0.04291412342640541
