epoch,lr,train_loss,train_top1,train_top5
30,0.1,1.424814530745227,0.6304969115884577,0.8879874619710519,3.72863618850708,0.2749,0.5516,0.2282053042538298,0.22820530425382982,0.2749,0.5265714285714286,0.2357142857142857,0.027,0.27704781064447775,2.1430390755484665,0.4974190520882215,0.7799155326137963,0.2868377366270809,0.4850879981469151,0.2877520850885851,0.5222242689630084,0.261829307480568,0.04444444444444444,0.1259874231238752
31,0.1,1.4011912103225483,0.6347377154973726,0.8929657969945607
32,0.1,1.3665228383029189,0.6451553424910114,0.8972066009034756
33,0.1,1.3404503460467614,0.6489351894533051,0.9004332995298239
34,0.1,1.3244966893105108,0.6509634000184383,0.9045819120494146
35,0.1,1.3175239655194968,0.6518853139116807,0.9036599981561723
36,0.1,1.2876647181408498,0.6600903475615377,0.9079008020650872
37,0.1,1.2624722722599426,0.6658062136996404,0.907071079561169
38,0.1,1.2416430785269785,0.6700470176085553,0.9120494145846778
39,0.1,1.2031617247257143,0.6781598598690882,0.9206232137918319
40,0.1,1.2142460515359101,0.6741034387388218,0.9179496635014289,3.869420181655884,0.3083,0.6038,0.2580572976012838,0.2580572976012838,0.30829999999999996,0.5757142857142856,0.27228571428571424,0.03833333333333334,0.328963554093675,2.1175852056290276,0.5274519005161896,0.8137024870952605,0.295533377716188,0.5203920328792621,0.30532590106428364,0.5483875830182559,0.26682927716541166,0.06666666666666667,0.1700427358711355
41,0.1,1.1570238908490926,0.6881165299161058,0.9241264865861528
42,0.1,1.1632249992080819,0.6900525490919148,0.92145293629575
43,0.1,1.1189939254789931,0.7032359177652807,0.9262468885406103
44,0.1,1.1232656666438372,0.69364801327556,0.9295657785562829
45,0.1,1.1008064472709393,0.703328109154605,0.9309486493961464
46,0.1,1.0794674563849698,0.7037890661012262,0.9362957499769522
47,0.1,1.0819668774562157,0.7077532958421684,0.9321471374573614
48,0.1,1.043496248259834,0.713837927537568,0.9390614916566793
49,0.1,1.0488747752535956,0.7166036692172951,0.9368488983128975
50,0.1,1.0373522392162873,0.7202913247902646,0.9376786208168157,4.489629975891114,0.2941,0.5859,0.2571055002123619,0.25710550021236184,0.29410000000000003,0.5405714285714285,0.25857142857142856,0.048,0.39213803033777667,2.6090066269606504,0.5011731581417175,0.7813233223838574,0.2772309745131162,0.49967992568875313,0.2830405372790969,0.5192861152187093,0.24654399129299617,0.05,0.2371929536766085
51,0.1,0.9855308658441245,0.7332903106849821,0.9411818936111367
52,0.1,1.014469317712025,0.7251774684244492,0.9430257213976214
53,0.1,0.9822032482896388,0.730985525951876,0.944777357794782
54,0.1,1.0100050117163502,0.7240711717525583,0.9416428505577579
55,0.1,0.987276492903966,0.7318152484557943,0.9466211855812667
56,0.1,0.9767856919250039,0.7340278417995759,0.9462524200239698
57,0.1,0.9592458848152291,0.7372545404259242,0.9485572047570757
58,0.1,0.9486070969604375,0.7386374112657877,0.948280630589103
59,0.1,0.9449388162105262,0.7402968562736241,0.9504010325435605
60,0.1,0.9175525514323601,0.7430625979533512,0.9527058172766664,4.03121491241455,0.3249,0.6214,0.2795094818947601,0.27950948189476005,0.3249,0.5651428571428572,0.3225714285714286,0.04733333333333333,0.35649877273658315,2.376588446441697,0.5236977944626936,0.8061942749882685,0.30286840282133753,0.510012516160774,0.31682064044141245,0.5417172210461406,0.31110365640551396,0.06111111111111111,0.21228250998273565
61,0.1,0.9395737896495737,0.7444454687932147,0.9500322669862635
62,0.1,0.8953771537445081,0.7536646077256385,0.9550106020097723
63,0.1,0.8955385191622798,0.7588273255277957,0.9523370517193694
64,0.1,0.8837644149930266,0.7592882824744169,0.9564856642389601
65,0.1,0.8601682366034156,0.7679542730708951,0.9563934728496358
66,0.1,0.8540132499580791,0.7631603208260348,0.9589748317507145
67,0.1,0.8778209472192733,0.7598414308103623,0.9598967456439569
68,0.1,0.8434668596498404,0.769429335300083,0.9594357886973357
69,0.1,0.875127368691199,0.7584585599704987,0.955287176177745
70,0.1,0.8495454524776029,0.7683230386281922,0.9586060661934175,4.516808755493164,0.3002,0.5935,0.26072238637136763,0.26072238637136763,0.30019999999999997,0.5397142857142858,0.264,0.063,0.3987046486883964,2.716254440063269,0.5035194744251525,0.7785077428437354,0.2987781247998662,0.5044548231910145,0.3092509989926219,0.5217196390033119,0.2856641676422747,0.08888888888888888,0.24471351214593945
71,0.1,0.8543396504494389,0.7646353830552226,0.9591592145293629
72,0.1,0.8393912938340772,0.7650041486125196,0.9614639992624688
73,0.1,0.8277413023829273,0.7726560339264312,0.9634000184382778
74,0.1,0.8008242444837326,0.7801235364616945,0.9630312528809809
75,0.1,0.8431723000674223,0.7686918041854891,0.9563934728496358
76,0.1,0.8046598950212228,0.7739467133769706,0.9603577025905781
77,0.1,0.8198006124422607,0.7712731630865677,0.9631234442703052
78,0.1,0.8190636869904258,0.7713653544758919,0.9630312528809809
79,0.1,0.8061638179106284,0.7794781967364248,0.9644141237208445
80,0.1,0.7965698495948217,0.7803079192403429,0.964229740942196,4.237767474365234,0.3107,0.5903,0.2704917578355728,0.2704917578355728,0.3107,0.564,0.2877142857142857,0.04200000000000001,0.36264496625869136,2.400785518442169,0.5340215861098077,0.7907085875175973,0.30415943552946945,0.5210828550293705,0.3045956748709819,0.5537580519650325,0.2927057809996775,0.027777777777777776,0.20648126625658822
81,0.1,0.7918275468160647,0.7827048953627731,0.964598506499493
82,0.1,0.765808282969371,0.7891582926154698,0.9667189084539504
83,0.1,0.7751519203603657,0.7865769337143911,0.9662579515073292
84,0.1,0.7975649543706201,0.7750530100488614,0.964229740942196
85,0.1,0.7748229812782261,0.7813220245229096,0.966534525675302
86,0.1,0.7476216723888802,0.7919240342951969,0.9708675209735411
87,0.1,0.7644374675192217,0.7853784456531759,0.9682861620724624
88,0.1,0.7356159651764111,0.7983774315478934,0.9697612243016502
89,0.1,0.7469022594158073,0.7877754217756061,0.969300267355029
90,0.1,0.7350869559413048,0.7963492209827602,0.9682861620724624,4.268620840454101,0.3303,0.6229,0.28988068731454536,0.28988068731454536,0.33030000000000004,0.6022857142857143,0.29771428571428565,0.051000000000000004,0.38784376172787205,2.325151124228787,0.5617081182543406,0.8212106992022524,0.32670623484974476,0.5566953612155006,0.3297414509236454,0.5899794200422136,0.3092818683110589,0.05,0.21724018677531076
91,0.1,0.7216007547399641,0.8017885129528902,0.9692080759657048
92,0.1,0.744036828360492,0.7968101779293814,0.9700377984696229
93,0.1,0.7554241585557864,0.7879598045542546,0.9678252051258412
94,0.1,0.7544842766343893,0.7910021204019545,0.9678252051258412
95,0.1,0.7228118092978375,0.7953351157001936,0.9713284779201623
96,0.1,0.7540024914059692,0.7894348667834424,0.9675486309578686
97,0.1,0.754879119363899,0.7875910389969577,0.9701299898589472
98,0.1,0.7417821429166375,0.7934912879137088,0.9703143726375957
99,0.1,0.715753223265856,0.7977320918226237,0.9719738176454319
100,0.1,0.7252245184253567,0.7977320918226237,0.9704987554162441,4.599874527740479,0.2873,0.5927,0.2505552326004422,0.25055523260044227,0.28729999999999994,0.5525714285714287,0.22142857142857145,0.05466666666666667,0.4255928931861427,2.6742293924750546,0.5194744251525105,0.7836696386672923,0.275146876934343,0.5074775415323879,0.28388928151822235,0.5460409013462785,0.21269037918197578,0.06111111111111111,0.24951947742788871
101,0.1,0.7547369288488216,0.7933990965243847,0.9706831381948926
102,0.1,0.740034220366365,0.7945975845855997,0.9692080759657048
103,0.1,0.6924802613959529,0.810638886328017,0.9707753295842169
104,0.1,0.7011252306590622,0.8041854890753204,0.973172305706647
105,0.1,0.7156487700356046,0.7980086659905965,0.9728957315386743
106,0.1,0.697327633546752,0.8063058910297778,0.9725269659813773
107,0.1,0.7067361883911832,0.8026182354568083,0.9732644970959712
108,0.1,0.676314307322994,0.8078731446482899,0.9742786023785378
109,0.1,0.7091071559084476,0.8000368765557297,0.97280354014935
110,0.1,0.711893860108184,0.8041854890753204,0.9721582004240804,4.141289972305298,0.3388,0.6182,0.29282345433331775,0.29282345433331775,0.33880000000000005,0.5622857142857144,0.354,0.06033333333333334,0.3568839671101152,2.4371356528334527,0.5260441107461286,0.7954012200844673,0.3041725486292811,0.5323076107923259,0.32161379104034177,0.5402476037352275,0.3548394182847964,0.027777777777777776,0.2241385100070346
111,0.1,0.6720654776516825,0.8112842260532867,0.9748317507144832
112,0.1,0.7050537026795614,0.8037245321286992,0.9752005162717802
113,0.1,0.6672173066052179,0.8107310777173412,0.9758458559970499
114,0.1,0.7013223038638936,0.8016041301742417,0.973172305706647
115,0.1,0.6670861862887653,0.8135890107863926,0.976675578500968
116,0.1,0.6797696348433232,0.8087950585415322,0.974739559325159
117,0.1,0.7030782570396688,0.8063058910297778,0.9737254540425925
118,0.1,0.6755004509413881,0.8113764174426109,0.975108324882456
119,0.1,0.6839536806564898,0.806398082419102,0.9776896837835346
120,0.1,0.6849338934038426,0.8077809532589656,0.9733566884852954,4.631846436309814,0.3137,0.6044,0.2762575057996514,0.2762575057996514,0.3136999999999999,0.5737142857142857,0.28057142857142864,0.04900000000000001,0.4042579236504692,2.6378858372506153,0.5297982167996246,0.7954012200844673,0.2963864133109989,0.5247236237166929,0.2961213700489016,0.5500882784028976,0.28168706459396414,0.016666666666666666,0.24687812417597066
121,0.1,0.6344598854336528,0.8234534894440859,0.9775974923942103
122,0.1,0.6810507976075763,0.8095325896561261,0.9760302387756984
123,0.1,0.6822261948585291,0.8101779293813958,0.9753848990504287
124,0.1,0.6540182452493299,0.817276666359362,0.9780584493408315
125,0.1,0.6222642305766183,0.8290771641928644,0.9761224301650225
126,0.1,0.6720526755663879,0.8107310777173412,0.9762146215543468
127,0.1,0.6614082634663312,0.8115608002212593,0.9760302387756984
128,0.1,0.6356986414466331,0.8209643219323315,0.9783350235088043
129,0.1,0.6840417539346951,0.8097169724347746,0.9775053010048862
130,0.1,0.6616858194486945,0.8125749055038259,0.9762146215543468,4.280257286071778,0.3092,0.5995,0.27338826369437447,0.27338826369437447,0.3092,0.5520000000000002,0.2797142857142857,0.06033333333333334,0.3791875100101455,2.475125927423883,0.5204129516658845,0.7991553261379634,0.3002338936414945,0.510071543239294,0.30552646142749346,0.5356958824929489,0.28009400729988965,0.06666666666666667,0.23220641685020454
131,0.1,0.6999181991646869,0.80483082880059,0.9740942195998894
132,0.1,0.634997841091302,0.8270489536277311,0.9777818751728589
133,0.1,0.66976439113209,0.8101779293813958,0.9774131096155619
134,0.1,0.6246132297516749,0.8297225039181341,0.9794413201806951
135,0.1,0.6766268859549669,0.8103623121600443,0.9746473679358348
136,0.1,0.6504331861892317,0.8162625610767954,0.9799022771273163
137,0.1,0.6468508456108746,0.8190283027565225,0.9763990043329953
138,0.1,0.6435671958866631,0.8189361113671983,0.9763990043329953
139,0.1,0.6193923738196861,0.8247441688946252,0.980178851295289
140,0.1,0.642865459342217,0.8191204941458468,0.9762146215543468,5.222906866455078,0.2886,0.5676,0.25643324614464313,0.2564332461446431,0.28859999999999997,0.5054285714285714,0.26914285714285713,0.058333333333333334,0.4483225742086006,3.02252744912318,0.5096198967620835,0.7634913186297513,0.2886307749614462,0.5000097757590096,0.29615424231335274,0.4983349253452542,0.2811533860262299,0.07777777777777777,0.28147336664133293
141,0.1,0.6646096898606706,0.818014197473956,0.9759380473863741
142,0.1,0.653677832028542,0.8174610491380105,0.9760302387756984
143,0.1,0.6546030370328815,0.8174610491380105,0.9753848990504287
144,0.1,0.6125826090670428,0.8280630589102977,0.980178851295289
145,0.1,0.6772717015912723,0.8085184843735596,0.9761224301650225
146,0.1,0.6191392075337385,0.825020743062598,0.9799944685166405
147,0.1,0.6188475251241775,0.8233612980547617,0.9799022771273163
148,0.1,0.6029606407810996,0.8288005900248917,0.9834977413109616
149,0.1,0.6282528064004109,0.8247441688946252,0.9776896837835346
150,0.1,0.6054984867831051,0.8255738913985434,0.9817461049138011,4.963863952636719,0.3146,0.5942,0.28071592812592105,0.280715928125921,0.3146,0.5577142857142858,0.3028571428571429,0.04466666666666667,0.43245455425633383,2.8115864688384593,0.5269826372595026,0.7977475363679024,0.2961186681027767,0.5211201136988104,0.2964945154769117,0.5435562598715097,0.2749994986339524,0.03333333333333333,0.27494804331369405
151,0.1,0.6418413416497706,0.8207799391536831,0.9797178943486679
152,0.1,0.6303388492307367,0.8214252788789527,0.9778740665621831
153,0.1,0.6007317168279387,0.8272333364063796,0.9819304876924495
154,0.1,0.6054694723553226,0.8291693555821886,0.9813773393565041
155,0.1,0.628544285746448,0.8217018530469254,0.978611597676777
156,0.1,0.623411258761428,0.8243754033373283,0.9802710426846133
157,0.1,0.6176680339539975,0.8263114225131373,0.9798100857379921
158,0.1,0.6314802938335401,0.8208721305430072,0.9771365354475892
159,0.1,0.6129314575182564,0.8270489536277311,0.9799022771273163
160,0.001,0.6217608239295307,0.8247441688946252,0.9809163824098829,4.843941048431397,0.3255,0.6091,0.28366327022490595,0.283663270224906,0.32550000000000007,0.5722857142857144,0.30857142857142866,0.05733333333333334,0.41757461115691086,2.7130238223333194,0.5466916940403567,0.7888315344908494,0.3118108120732917,0.5384416821520889,0.3252036534720659,0.5691709369690106,0.3076014062845111,0.06111111111111111,0.24720674942857723
161,0.001,0.7380529586962427,0.8780307919240343,0.9900433299529824
162,0.001,0.4723489219536592,0.912510371531299,0.9925324974647368
163,0.001,0.4115655498069652,0.9189637687839955,0.9933622199686549
164,0.001,0.33744585943917715,0.9256015488153406,0.99456070802987
165,0.001,0.3172530854798972,0.9299345441135798,0.994191942472573
166,0.001,0.3071709351791504,0.9307642666174979,0.9953904305337882
167,0.001,0.27064055220464456,0.937402046648843,0.9955748133124366
168,0.001,0.2570018021782565,0.9403521711072186,0.9952982391444639
169,0.001,0.24505009191909055,0.9395224486033005,0.996127961648382
170,0.001,0.23541480774284673,0.9453305061307274,0.9962201530377063,4.479446611785889,0.4378,0.7306,0.41448597675498033,0.4144859767549802,0.4378,0.6451428571428574,0.4397142857142857,0.1936666666666667,0.28103485002364237,2.8806399044885374,0.6166119192867199,0.8366963866729236,0.40234247006676294,0.6337933477963235,0.41947180198388345,0.6305897772143001,0.4202820379777478,0.1722222222222222,0.16428331579925784
171,0.001,0.2337859973312798,0.9432101041762699,0.9962201530377063
172,0.001,0.22362292895830754,0.9457914630773486,0.996496727205679
173,0.001,0.2216684517723751,0.9480040564211303,0.9965889185950032
174,0.001,0.2065539098647571,0.9480040564211303,0.9971420669309486
175,0.001,0.2030217050681787,0.9509541808795059,0.9973264497095972
176,0.001,0.1866197823939636,0.9550106020097723,0.9976030238775698
177,0.001,0.18137166718409295,0.9558403245136904,0.9975108324882456
178,0.001,0.18497521535415215,0.9555637503457177,0.9978795980455425
179,0.001,0.1761746123286121,0.9567622384069328,0.9977874066562183
180,1e-05,0.175866102700004,0.9580529178574722,0.9981561722135153,4.592818212890625,0.446,0.7342,0.422738254666047,0.4227382546660469,0.446,0.6545714285714285,0.44942857142857146,0.19866666666666663,0.2872649503342942,2.9032305521005086,0.6311590802440169,0.8437353355232285,0.4187889587754964,0.6492978036527962,0.433250918912385,0.6440260835774196,0.44621463712463266,0.1722222222222222,0.16150192471996266
181,1e-05,0.17701662405521693,0.9563934728496358,0.9971420669309486
182,1e-05,0.1712378546330438,0.9615561906517931,0.998063980824191
183,1e-05,0.16544440426595247,0.9562090900709874,0.9976030238775698
184,1e-05,0.171937620752724,0.9571310039642298,0.9982483636028395
185,1e-05,0.1708153188063756,0.9611874250944962,0.9983405549921638
186,1e-05,0.177509594427404,0.9569466211855813,0.9987093205494607
187,1e-05,0.17188842532941798,0.9590670231400387,0.9976952152668941
188,1e-05,0.1654124337634788,0.9604498939799023,0.9979717894348668
189,1e-05,0.17074244379903838,0.9603577025905781,0.9979717894348668
190,1e-05,0.17873313072170763,0.9574997695215267,0.9976030238775698,4.604534921264649,0.4431,0.7349,0.41879014711518764,0.41879014711518764,0.44309999999999994,0.6519999999999999,0.4502857142857143,0.191,0.29015341060791416,2.9057367291041016,0.6283435007038949,0.8442045987799155,0.41193248410010497,0.6471926838658216,0.42852566470611964,0.6429486599281997,0.4480770487559519,0.15555555555555553,0.16316440871422944
191,1e-05,0.16096586259354137,0.9604498939799023,0.9978795980455425
192,1e-05,0.18111742657758767,0.9532589656126118,0.998063980824191
193,1e-05,0.17191016522378783,0.9579607264681479,0.9981561722135153
194,1e-05,0.17310773764457132,0.956854429796257,0.9983405549921638
195,1e-05,0.16847715130558516,0.9598045542546326,0.9984327463814879
196,1e-05,0.17148892201893318,0.9588826403613903,0.9982483636028395
197,1e-05,0.1667300284312729,0.9578685350788236,0.9978795980455425
198,1e-05,0.1767677488338676,0.9559325159030146,0.9979717894348668
199,1e-05,0.165902291497811,0.9601733198119295,0.9986171291601365
200,1e-05,0.16909696108994643,0.9551949847884208,0.9975108324882456,4.655326537322998,0.4411,0.7297,0.4176452066493948,0.41764520664939475,0.44109999999999994,0.6542857142857144,0.4402857142857143,0.19333333333333338,0.2922022985177073,2.9150627814006045,0.6330361332707649,0.8418582824964805,0.4157763491968079,0.6499885255307168,0.4398983145531447,0.6478924166220507,0.43276943448217225,0.20555555555555555,0.15986123351690862
